DataSetId,GroupNumber,LowerValue,MeasureCode,PeerGroupCode,PeerGroupName,PeerGroupTypeCode,PeerGroupTypeName,ProxyReportingUnitCode,ProxyReportingUnitName,ProxyReportingUnitTypeCode,ProxyReportingUnitTypeName,ReportedMeasureCode,ReportingUnitCode,ReportingUnitName,ReportingUnitTypeCode,ReportingUnitTypeName,UpperValue,Value,Caveats,Suppressions
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0086,Tenterfield Hospital,H,Hospital,,,"[{""CaveatCode"":""X59"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""CaveatName"":""HH small acute beds""}]","[{""SuppressionCode"":""X59"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""SuppressionName"":""HH small acute beds""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0087,Quirindi Hospital,H,Hospital,,,"[{""CaveatCode"":""X59"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""CaveatName"":""HH small acute beds""}]","[{""SuppressionCode"":""X59"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""SuppressionName"":""HH small acute beds""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0088,Tamworth Hospital,H,Hospital,,3679.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0089,Tingha Multi Purpose Service,H,Hospital,,,"[{""CaveatCode"":""X59"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""CaveatName"":""HH small acute beds""}]","[{""SuppressionCode"":""X59"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""SuppressionName"":""HH small acute beds""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0090,Vegetable Creek Multi Purpose Service Emmaville,H,Hospital,,,"[{""CaveatCode"":""X59"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""CaveatName"":""HH small acute beds""}]","[{""SuppressionCode"":""X59"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""SuppressionName"":""HH small acute beds""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0091,Walcha Multi Purpose Service,H,Hospital,,,"[{""CaveatCode"":""X59"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""CaveatName"":""HH small acute beds""}]","[{""SuppressionCode"":""X59"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""SuppressionName"":""HH small acute beds""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0092,Warialda Multi Purpose Service,H,Hospital,,,"[{""CaveatCode"":""X60"",""CaveatDisplayValue"":""<100"",""CaveatFootnote"":""Number of 'moments' was less than 100."",""CaveatName"":""HH less 100 moments""}]","[{""SuppressionCode"":""X60"",""SuppressionDisplayValue"":""<100"",""SuppressionFootnote"":""Number of 'moments' was less than 100."",""SuppressionName"":""HH less 100 moments""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0093,Wee Waa Hospital,H,Hospital,,,"[{""CaveatCode"":""X59"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""CaveatName"":""HH small acute beds""}]","[{""SuppressionCode"":""X59"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""SuppressionName"":""HH small acute beds""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0094,Werris Creek Hospital,H,Hospital,,,"[{""CaveatCode"":""X59"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""CaveatName"":""HH small acute beds""}]","[{""SuppressionCode"":""X59"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""SuppressionName"":""HH small acute beds""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0095,Bulahdelah Hospital,H,Hospital,,,"[{""CaveatCode"":""X59"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""CaveatName"":""HH small acute beds""}]","[{""SuppressionCode"":""X59"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""SuppressionName"":""HH small acute beds""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0096,Gloucester Soldiers' Memorial Hospital,H,Hospital,,,"[{""CaveatCode"":""X59"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""CaveatName"":""HH small acute beds""}]","[{""SuppressionCode"":""X59"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""SuppressionName"":""HH small acute beds""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0097,Manning Hospital,H,Hospital,,1765.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0098,Wingham Hospital,H,Hospital,,,"[{""CaveatCode"":""X59"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""CaveatName"":""HH small acute beds""}]","[{""SuppressionCode"":""X59"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""SuppressionName"":""HH small acute beds""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0099,Cessnock Hospital,H,Hospital,,595.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0100,Dungog Hospital,H,Hospital,,,"[{""CaveatCode"":""X59"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""CaveatName"":""HH small acute beds""}]","[{""SuppressionCode"":""X59"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""SuppressionName"":""HH small acute beds""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0101,Kurri Kurri Hospital,H,Hospital,,374.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0102,Maitland Hospital,H,Hospital,,916.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0103,Merriwa Multi Purpose Service,H,Hospital,,,"[{""CaveatCode"":""X59"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""CaveatName"":""HH small acute beds""}]","[{""SuppressionCode"":""X59"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""SuppressionName"":""HH small acute beds""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0104,Muswellbrook Hospital,H,Hospital,,604.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0105,Denman Multi Purpose Service,H,Hospital,,,"[{""CaveatCode"":""X59"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""CaveatName"":""HH small acute beds""}]","[{""SuppressionCode"":""X59"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""SuppressionName"":""HH small acute beds""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0106,Calvary Mater Newcastle,H,Hospital,,1639.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0107,Belmont Hospital,H,Hospital,,1103.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0108,"Scott Memorial Hospital, Scone",H,Hospital,,371.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0109,Singleton Hospital,H,Hospital,,446.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0110,"Wilson Memorial Community Hospital, Murrurundi",H,Hospital,,,"[{""CaveatCode"":""X59"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""CaveatName"":""HH small acute beds""}]","[{""SuppressionCode"":""X59"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""SuppressionName"":""HH small acute beds""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0111,Tomaree Community Hospital,H,Hospital,,,"[{""CaveatCode"":""X59"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""CaveatName"":""HH small acute beds""}]","[{""SuppressionCode"":""X59"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""SuppressionName"":""HH small acute beds""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0112,John Hunter Hospital,H,Hospital,,6983.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0113,Ballina District Hospital,H,Hospital,,184.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0116,Casino and District Memorial Hospital,H,Hospital,,223.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0118,Grafton Base Hospital,H,Hospital,,938.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0119,Kyogle Multi Purpose Service,H,Hospital,,,"[{""CaveatCode"":""X60"",""CaveatDisplayValue"":""<100"",""CaveatFootnote"":""Number of 'moments' was less than 100."",""CaveatName"":""HH less 100 moments""}]","[{""SuppressionCode"":""X60"",""SuppressionDisplayValue"":""<100"",""SuppressionFootnote"":""Number of 'moments' was less than 100."",""SuppressionName"":""HH less 100 moments""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0120,Lismore Base Hospital,H,Hospital,,1927.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0121,Nimbin Multi Purpose Service,H,Hospital,,,"[{""CaveatCode"":""X59"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""CaveatName"":""HH small acute beds""}]","[{""SuppressionCode"":""X59"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""SuppressionName"":""HH small acute beds""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0122,Maclean District Hospital,H,Hospital,,633.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0124,Murwillumbah District Hospital,H,Hospital,,462.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0125,The Tweed Hospital,H,Hospital,,2701.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0126,Urbenville Multi Purpose Service,H,Hospital,,,"[{""CaveatCode"":""X59"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""CaveatName"":""HH small acute beds""}]","[{""SuppressionCode"":""X59"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""SuppressionName"":""HH small acute beds""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0128,Bellinger River District Hospital,H,Hospital,,150.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0129,Coffs Harbour Hospital,H,Hospital,,1158.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0130,Dorrigo Multi Purpose Service,H,Hospital,,,"[{""CaveatCode"":""X60"",""CaveatDisplayValue"":""<100"",""CaveatFootnote"":""Number of 'moments' was less than 100."",""CaveatName"":""HH less 100 moments""}]","[{""SuppressionCode"":""X60"",""SuppressionDisplayValue"":""<100"",""SuppressionFootnote"":""Number of 'moments' was less than 100."",""SuppressionName"":""HH less 100 moments""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0131,Kempsey District Hospital,H,Hospital,,381.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0132,Macksville District Hospital,H,Hospital,,258.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0133,Wauchope District Memorial Hospital,H,Hospital,,110.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0134,Port Macquarie Base Hospital,H,Hospital,,1077.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0135,Batemans Bay Hospital,H,Hospital,,106.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0136,South East Regional Hospital,H,Hospital,,315.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0137,Bombala Multi Purpose Service,H,Hospital,,,"[{""CaveatCode"":""X59"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""CaveatName"":""HH small acute beds""}]","[{""SuppressionCode"":""X59"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""SuppressionName"":""HH small acute beds""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0138,Braidwood Multi Purpose Service,H,Hospital,,,"[{""CaveatCode"":""X60"",""CaveatDisplayValue"":""<100"",""CaveatFootnote"":""Number of 'moments' was less than 100."",""CaveatName"":""HH less 100 moments""}]","[{""SuppressionCode"":""X60"",""SuppressionDisplayValue"":""<100"",""SuppressionFootnote"":""Number of 'moments' was less than 100."",""SuppressionName"":""HH less 100 moments""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0139,Cooma Hospital and Health Service,H,Hospital,,121.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0140,Crookwell District Hospital,H,Hospital,,,"[{""CaveatCode"":""X59"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""CaveatName"":""HH small acute beds""}]","[{""SuppressionCode"":""X59"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""SuppressionName"":""HH small acute beds""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0141,Delegate Multi Purpose Service,H,Hospital,,,"[{""CaveatCode"":""X59"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""CaveatName"":""HH small acute beds""}]","[{""SuppressionCode"":""X59"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""SuppressionName"":""HH small acute beds""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0142,Goulburn Base Hospital,H,Hospital,,390.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0143,Moruya Hospital,H,Hospital,,364.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0144,Pambula Hospital,H,Hospital,,,"[{""CaveatCode"":""X59"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""CaveatName"":""HH small acute beds""}]","[{""SuppressionCode"":""X59"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""SuppressionName"":""HH small acute beds""}]"
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0145,Queanbeyan Hospital,H,Hospital,,123.0,,
7286,,,MYH0020,,,,,,,,,MYH-RM0209,H0146,Bourke Street Health Service,H,Hospital,,,"[{""CaveatCode"":""X59"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""CaveatName"":""HH small acute beds""}]","[{""SuppressionCode"":""X59"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Number of 'moments' not reported as the hospital had a small number of acute beds."",""SuppressionName"":""HH small acute beds""}]"
